Year,Series,Value
2021,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.3626
2021,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",6.5269
2021,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",4.6857
2021,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",7.5353
2021,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.5627
2022,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",10.5302
2022,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.3626
2022,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",4.6522
2022,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",6.4777
2022,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",7.525
2022,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.5489
2023,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.5482
2023,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",10.5301
2023,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.3626
2023,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",6.4447
2023,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",4.6494
2023,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",7.5245
2024,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.3395
2024,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",4.6406
2024,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",6.3977
2024,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",7.4121
2024,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",3.5451
2024,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)",10.4551
2000,"Average tariff applied by developed countries, preferential status, by type of product (%)",4.8025
2000,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.1368
2000,"Average tariff applied by developed countries, preferential status, by type of product (%)",7.3556
2000,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0
2000,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.8679
2000,"Average tariff applied by developed countries, preferential status, by type of product (%)",4.116
2005,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1842
2005,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2005,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.6279
2005,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.4194
2005,"Average tariff applied by developed countries, preferential status, by type of product (%)",3.0539
2005,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.4318
2010,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2612
2010,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1633
2010,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1737
2010,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2010,"Average tariff applied by developed countries, preferential status, by type of product (%)",3.045
2010,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1954
2011,"Average tariff applied by developed countries, preferential status, by type of product (%)",3.0374
2011,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1945
2011,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1623
2011,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2612
2011,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0539
2011,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2012,"Average tariff applied by developed countries, preferential status, by type of product (%)",3.0334
2012,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2191
2012,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0539
2012,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2012,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1745
2012,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2575
2013,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2198
2013,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.054
2013,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2013,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2504
2013,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1743
2013,"Average tariff applied by developed countries, preferential status, by type of product (%)",3.0332
2014,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.054
2014,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2014,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2182
2014,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2504
2014,"Average tariff applied by developed countries, preferential status, by type of product (%)",3.0334
2014,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2626
2015,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2015,"Average tariff applied by developed countries, preferential status, by type of product (%)",3.0415
2015,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2185
2015,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2475
2015,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1733
2015,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.044
2016,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2016,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1701
2016,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2122
2016,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.9704
2016,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2185
2016,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.044
2017,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.044
2017,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2017,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2463
2017,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2096
2017,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1818
2017,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.8427
2018,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1807
2018,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2105
2018,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0502
2018,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.3072
2018,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.9895
2018,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2414
2019,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1742
2019,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0466
2019,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.1214
2019,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2213
2019,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1625
2019,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.7734
2020,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1625
2020,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2213
2020,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.7734
2020,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1742
2020,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0501
2020,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.1214
2021,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0501
2021,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.1214
2021,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1743
2021,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2213
2021,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1625
2021,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.7746
2022,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1627
2022,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2198
2022,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.7758
2022,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1746
2022,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0501
2022,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.1214
2023,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1746
2023,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0595
2023,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.1214
2023,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2194
2023,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1627
2023,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.7755
2024,"Average tariff applied by developed countries, preferential status, by type of product (%)",2.7755
2024,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1746
2024,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.0595
2024,"Average tariff applied by developed countries, preferential status, by type of product (%)",1.1214
2024,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.1627
2024,"Average tariff applied by developed countries, preferential status, by type of product (%)",0.2196
