Year,Value,Series
2023,0.5291,"Proportion of members of developing countries in international organizations, by organization (%)"
2023,0.5376,"Proportion of members of developing countries in international organizations, by organization (%)"
2023,0.5263,"Proportion of members of developing countries in international organizations, by organization (%)"
2023,0.5181,"Proportion of members of developing countries in international organizations, by organization (%)"
2023,0.6098,"Proportion of members of developing countries in international organizations, by organization (%)"
2000,0.7143,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2000,1.095,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2000,0.1443,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2000,0.1062,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2000,0.0873,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2000,0.5291,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2005,1.04,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2005,1.8518,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2005,0.1435,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2005,0.1058,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2005,0.0859,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2005,0.5236,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2005,0.6711,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2010,0.1432,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2010,0.996,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2010,0.1056,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2010,0.0844,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2010,0.5208,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2010,0.6536,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2014,1.055,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2015,1.05,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2015,0.1229,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2015,0.1148,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2015,0.0935,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2015,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2015,0.625,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2016,1.0478,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2016,0.13,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2016,0.1148,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2016,0.094,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2016,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2016,6.6667,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2016,0.6173,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2017,1.0478,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2017,0.1277,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2017,0.1148,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2017,0.0934,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2017,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2017,6.6667,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2017,0.6098,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2018,1.0534,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2018,0.1514,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2018,0.1148,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2018,0.0934,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2018,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2018,0.6098,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2019,0.1491,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2019,0.1139,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2019,0.0934,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2019,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2019,0.6098,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2019,1.0555,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2020,1.5305,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2020,0.1457,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2020,0.1146,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2020,0.0934,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2020,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2020,0.6098,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2021,0.0932,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2021,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2021,0.6098,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2021,1.0457,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2021,0.1415,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2021,0.1113,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2022,1.0492,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2022,0.1385,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2022,0.108,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2022,0.0939,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2022,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2022,0.6098,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2023,0.6098,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2023,0.1348,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2023,0.105,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2023,0.0941,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
2023,0.5181,"Proportion of voting rights of developing countries in international organizations, by organization (%)"
