Year,Value,Series
2006,52.26,Youth/adult literacy rate (%) - 15-99
2006,41.89,Youth/adult literacy rate (%) - 15-99
2009,48.04,Youth/adult literacy rate (%) - 15-99
2009,59.78,Youth/adult literacy rate (%) - 15-99
2009,37.42,Youth/adult literacy rate (%) - 15-99
2011,40.25,Youth/adult literacy rate (%) - 15-99
2011,66.04,Youth/adult literacy rate (%) - 15-99
2011,51.81,Youth/adult literacy rate (%) - 15-99
2013,43.53,Youth/adult literacy rate (%) - 15-99
2013,53.9,Youth/adult literacy rate (%) - 15-99
2013,33.76,Youth/adult literacy rate (%) - 15-99
2015,35.17,Youth/adult literacy rate (%) - 15-99
2015,54.18,Youth/adult literacy rate (%) - 15-99
2015,43.59,Youth/adult literacy rate (%) - 15-99
2016,46.1,Youth/adult literacy rate (%) - 15-99
2016,56.81,Youth/adult literacy rate (%) - 15-99
2016,37.67,Youth/adult literacy rate (%) - 15-99
2017,39.8,Youth/adult literacy rate (%) - 15-99
2017,64.81,Youth/adult literacy rate (%) - 15-99
2017,51.9,Youth/adult literacy rate (%) - 15-99
2018,54.47,Youth/adult literacy rate (%) - 15-99
2018,40.58,Youth/adult literacy rate (%) - 15-99
2018,46.61,Youth/adult literacy rate (%) - 15-99
2019,38.52,Youth/adult literacy rate (%) - 15-99
2019,57.47,Youth/adult literacy rate (%) - 15-99
2019,46.83,Youth/adult literacy rate (%) - 15-99
2023,50.36,Youth/adult literacy rate (%) - 15-99
2023,41.5,Youth/adult literacy rate (%) - 15-99
2023,61.47,Youth/adult literacy rate (%) - 15-99
2002,49.38,Youth/adult literacy rate (%) - 25-64
2002,24.09,Youth/adult literacy rate (%) - 25-64
2002,35.45,Youth/adult literacy rate (%) - 25-64
2006,28.32,Youth/adult literacy rate (%) - 25-64
2006,51.66,Youth/adult literacy rate (%) - 25-64
2006,38.83,Youth/adult literacy rate (%) - 25-64
2009,42.35,Youth/adult literacy rate (%) - 25-64
2009,56.31,Youth/adult literacy rate (%) - 25-64
2009,30.61,Youth/adult literacy rate (%) - 25-64
2011,33.95,Youth/adult literacy rate (%) - 25-64
2011,64.36,Youth/adult literacy rate (%) - 25-64
2011,47.09,Youth/adult literacy rate (%) - 25-64
2013,38.19,Youth/adult literacy rate (%) - 25-64
2013,50.4,Youth/adult literacy rate (%) - 25-64
2013,26.93,Youth/adult literacy rate (%) - 25-64
2015,27.44,Youth/adult literacy rate (%) - 25-64
2015,50.67,Youth/adult literacy rate (%) - 25-64
2015,37.41,Youth/adult literacy rate (%) - 25-64
2016,39.59,Youth/adult literacy rate (%) - 25-64
2016,29.26,Youth/adult literacy rate (%) - 25-64
2016,53.43,Youth/adult literacy rate (%) - 25-64
2017,60.3,Youth/adult literacy rate (%) - 25-64
2017,29.33,Youth/adult literacy rate (%) - 25-64
2017,43.96,Youth/adult literacy rate (%) - 25-64
2018,32.66,Youth/adult literacy rate (%) - 25-64
2018,40.82,Youth/adult literacy rate (%) - 25-64
2018,52.15,Youth/adult literacy rate (%) - 25-64
2019,29.85,Youth/adult literacy rate (%) - 25-64
2019,40.3,Youth/adult literacy rate (%) - 25-64
2019,55.04,Youth/adult literacy rate (%) - 25-64
2023,44.59,Youth/adult literacy rate (%) - 25-64
2023,60.2,Youth/adult literacy rate (%) - 25-64
2023,32.9,Youth/adult literacy rate (%) - 25-64
2002,3.56,Youth/adult literacy rate (%) - 65-99
2002,24.39,Youth/adult literacy rate (%) - 65-99
2002,14.3,Youth/adult literacy rate (%) - 65-99
2006,5.8,Youth/adult literacy rate (%) - 65-99
2006,18.58,Youth/adult literacy rate (%) - 65-99
2006,29.2,Youth/adult literacy rate (%) - 65-99
2009,9.72,Youth/adult literacy rate (%) - 65-99
2009,20.41,Youth/adult literacy rate (%) - 65-99
2009,29.82,Youth/adult literacy rate (%) - 65-99
2011,43.59,Youth/adult literacy rate (%) - 65-99
2011,25.03,Youth/adult literacy rate (%) - 65-99
2011,8.2,Youth/adult literacy rate (%) - 65-99
2013,7.13,Youth/adult literacy rate (%) - 65-99
2013,21.58,Youth/adult literacy rate (%) - 65-99
2013,37.08,Youth/adult literacy rate (%) - 65-99
2015,28.22,Youth/adult literacy rate (%) - 65-99
2015,16.83,Youth/adult literacy rate (%) - 65-99
2015,7.12,Youth/adult literacy rate (%) - 65-99
2016,9.0,Youth/adult literacy rate (%) - 65-99
2016,17.46,Youth/adult literacy rate (%) - 65-99
2016,26.47,Youth/adult literacy rate (%) - 65-99
2017,46.21,Youth/adult literacy rate (%) - 65-99
2017,27.67,Youth/adult literacy rate (%) - 65-99
2017,7.29,Youth/adult literacy rate (%) - 65-99
2018,8.46,Youth/adult literacy rate (%) - 65-99
2018,17.29,Youth/adult literacy rate (%) - 65-99
2018,27.76,Youth/adult literacy rate (%) - 65-99
2019,30.73,Youth/adult literacy rate (%) - 65-99
2019,19.32,Youth/adult literacy rate (%) - 65-99
2019,7.68,Youth/adult literacy rate (%) - 65-99
2023,27.19,Youth/adult literacy rate (%) - 65-99
2023,44.01,Youth/adult literacy rate (%) - 65-99
2023,11.02,Youth/adult literacy rate (%) - 65-99
